Texto,Etiqueta
Hoy en día es común pensar que algunas culturas tienen más dificultades para integrarse.,2
Hoy en día es común pensar que algunas minorías se victimizan demasiado.,2
Hoy en día es más fácil ser víctima que responsable de uno mismo.,2
Hoy en día no se puede decir nada sin que alguien se ofenda.,2
Hoy en día parece que algunas minorías se victimizan demasiado.,2
Hoy en día parece que cualquiera se puede ofender por cualquier cosa.,2
Hoy en día parece que el feminismo actual a veces parece más agresivo que necesario.,2
Hoy en día parece que hoy en día ser hombre blanco parece ser un problema.,2
"Hoy en día parece que la gente se ofende por todo, cualquier palabra puede ser malinterpretada.",2
Hoy en día parece que las mujeres tienden a ser más emocionales que los hombres.,2
Hoy en día parece que los hombres suelen ser más racionales en la toma de decisiones.,2
Hoy en día parece que los jóvenes de hoy en día no respetan nada.,2
"Hoy en día parece que muchas mujeres buscan igualdad, pero solo en lo que les conviene.",2
Hoy en día parece que parece que ser heterosexual ahora es algo malo.,2
Hoy en día parece que ser diferente te da más derechos.,2
Hoy en día parece que si vienen a nuestro país deberían respetar nuestras costumbres.,2
Hoy en día parece que todo es ofensivo para alguien.,2
Hoy en día parece que todo es un problema.,2
"Hoy en día ser hombre blanco parece ser lo peor, todo el mundo habla de privilegios como si fuéramos culpables de todo.",2
"Hoy en día ser hombre está mal visto, todo es machismo.",2
Hoy en día todo es una injusticia para alguien.,2
Hoy en día todo se debe aceptar sin cuestionar nada.,2
"Hoy en día, ya no se puede expresar una opinión sin que te llamen intolerante.",2
"Hoy me desperté antes de que suene la alarma y aproveché para leer.""",0
"Hoy salí a caminar temprano y el clima estaba perfecto.""",0
"Iba en el metro y una señora comentó que si no me adapto, no debería estar en este país. No gritó ni me insultó directamente, pero fue muy humillante.",1
"Iba en el metro y una señora comentó que si no me adapto, no debería estar en este país. No gritó ni me insultó directamente, pero fue muy humillante.",1
"Iba en el metro y una señora comentó que si no me adapto, no debería estar en este país. No gritó ni me insultó directamente, pero fue muy humillante.",1
"Iba en el metro y una señora comentó que si no me adapto, no debería estar en este país. No gritó ni me insultó directamente, pero fue muy humillante.",1
"Iba en el metro y una señora comentó que si no me adapto, no debería estar en este país. No gritó ni me insultó directamente, pero fue muy humillante.",1
"Iba en el metro y una señora comentó que si no me adapto, no debería estar en este país. No gritó ni me insultó directamente, pero fue muy humillante.",1
"Iba en el metro y una señora comentó que si no me adapto, no debería estar en este país. No gritó ni me insultó directamente, pero fue muy humillante.",1
"Iba en el transporte público, sentado tranquilamente. Alguien decidió que yo no encajaba, sin siquiera conocerme. Fue una experiencia que me dejó un mal sabor de boca, sin saber cómo reaccionar.",1
"Iba en el transporte público, sentado tranquilamente. Alguien decidió que yo no encajaba, sin siquiera conocerme. No hubo agresión, pero el desprecio estaba en cada gesto y palabra no dicha.",1
"Iba en el transporte público, sentado tranquilamente. Alguien decidió que yo no encajaba, sin siquiera conocerme. No hubo insultos ni amenazas directas, pero me fui sintiéndome juzgado y excluido.",1
"Iba en el transporte público, sentado tranquilamente. Alguien decidió que yo no encajaba, sin siquiera conocerme. No pasó nada que pudiera denunciar, pero fue una situación profundamente incómoda.",1
"Iba en el transporte público, sentado tranquilamente. El trato que recibí fue distante, casi frío, en comparación con el resto. Aunque no dijeron nada explícito, el mensaje era claro: no era bienvenido.",1
"Iba en el transporte público, sentado tranquilamente. El trato que recibí fue distante, casi frío, en comparación con el resto. Salí del lugar con la sensación de haber sido señalado por ser diferente.",1
"Iba en el transporte público, sentado tranquilamente. Escuché comentarios en voz baja que claramente estaban dirigidos hacia mí. Una situación cotidiana que, por cómo me trataron, se volvió muy amarga.",1
"Iba en el transporte público, sentado tranquilamente. Me atendieron con evidente desgana, mientras que a otros les ofrecían sonrisas y ayuda. La indiferencia y el juicio estaban presentes en cada mirada.",1
"Iba en el transporte público, sentado tranquilamente. Me atendieron con evidente desgana, mientras que a otros les ofrecían sonrisas y ayuda. No hubo insultos ni amenazas directas, pero me fui sintiéndome juzgado y excluido.",1
"Iba en el transporte público, sentado tranquilamente. Me hicieron preguntas personales fuera de lugar, sin venir a cuento. Fue una experiencia que me dejó un mal sabor de boca, sin saber cómo reaccionar.",1
"Iba en el transporte público, sentado tranquilamente. Me miraron con desaprobación todo el tiempo que estuve allí. No hubo insultos ni amenazas directas, pero me fui sintiéndome juzgado y excluido.",1
"Iba en el transporte público, sentado tranquilamente. Me miraron con desaprobación todo el tiempo que estuve allí. No supe cómo responder, pero claramente me estaban tratando de forma distinta.",1
"Iba en el transporte público, sentado tranquilamente. Noté un cambio de actitud al verme, como si fuera sospechoso automáticamente. No hubo agresión, pero el desprecio estaba en cada gesto y palabra no dicha.",1
"Iba en el transporte público, sentado tranquilamente. Una persona del lugar me observaba constantemente, como si desconfiara de mí sin razón. No pasó nada que pudiera denunciar, pero fue una situación profundamente incómoda.",1
"Iba en el transporte público, sentado tranquilamente. Una señora empezó a hacer observaciones hirientes sobre cómo hablaba o vestía. La indiferencia y el juicio estaban presentes en cada mirada.",1
"Iba tranquilamente por el barrio cuando un señor bien vestido me miró de arriba abajo y, con voz condescendiente, me dijo: ‘Aquí no es tu sitio, cariño. Si quieres pedir algo, mejor vete a la otra calle, donde la gente es más… como tú’.",1
La bondad y el respeto no tienen fronteras.,2
"La bondad, más que la ley, es lo que realmente construye una comunidad.",2
La comprensión mutua nos permite encontrar puntos de acuerdo incluso en nuestras diferencias.,2
La comprensión y el respeto son las bases de cualquier relación saludable.,2
"La comunidad LGBT ha conseguido muchos derechos, pero siguen actuando como si vivieran en la opresión.",2
"La convivencia pacífica se construye día a día, con pequeños actos de respeto mutuo.",2
La cooperación y el entendimiento entre diferentes grupos es la clave del progreso.,2
La corrección política está acabando con el sentido común.,2
La corrección política está arruinando la libertad de expresión.,2
La corrección política está creando más problemas de los que resuelve.,2
La corrección política está destruyendo el debate real.,2
La corrección política ha hecho imposible el debate abierto.,2
La corrección política ha matado la comedia y el debate.,2
La cultura de la cancelación está afectando la creatividad.,2
La cultura de la cancelación ha arruinado muchas carreras injustamente.,2
La cultura de la cancelación ha hecho que la gente tenga miedo de opinar.,2
La cultura de la cancelación ha vuelto imposible la discusión real.,2
La cultura de la cancelación ha vuelto imposible la discusión real.,2
La cultura de la ofensa ha llegado demasiado lejos.,2
"La diferencia cultural es una oportunidad para aprender, no para excluir.",2
La diferencia no es algo negativo; es lo que nos hace especiales.,2
"La diferencia no es una amenaza, sino una oportunidad para aprender.",2
La discriminación inversa también es un problema del que nadie habla.,2
La discriminación limita el potencial humano y el progreso social.,2
"La discriminación solo crea barreras, mientras que el respeto las derrumba.",2
La diversidad de pensamientos y creencias enriquece nuestra convivencia.,2
"La diversidad es buena, pero no cuando se impone por la fuerza.",2
"La diversidad es buena, pero no debe imponerse a la fuerza.",2
"La diversidad es buena, pero sin imponerla por la fuerza.",2
"La diversidad es buena, pero sin imponerla por la fuerza.",2
La diversidad es un reflejo de la belleza del mundo en que vivimos.,2
"La diversidad está bien, pero cuando es descontrolada, puede traer conflictos.",2
"La diversidad está bien, pero no debería imponerse en todos los ámbitos, especialmente cuando no aporta nada útil.",2
"La diversidad está bien, pero sin imponer reglas a los demás.",2
"La diversidad está bien, pero sin imponer reglas a los demás.",2
"La diversidad está bien, pero sin imponerla a la fuerza.",2
La diversidad forzada no es diversidad real.,2
La diversidad forzada no es verdadera diversidad.,2
"La diversidad no debe ser forzada, debe ser natural.",2
"La diversidad no debe ser impuesta, sino natural.",2
"La doctora revisó mis papeles y dijo: 'Mmm... según esto, tu ADN no coincide con tu 'identidad declarada'. ¿Seguro que no estás confundida?'.",1
La educación es la clave para erradicar prejuicios y discriminación.,2
"La empatía nos permite conectarnos con los demás, más allá de nuestras diferencias.",2
La equidad es el camino hacia una sociedad más justa y armónica.,2
"La fe está bien, pero cuando se usa para justificar cosas malas, deja de ser respetable.",2
La gente debería aprender a tolerar opiniones distintas sin ofenderse.,2
La gente debería preocuparse menos por las palabras y más por las acciones.,2
"La gente debería ser juzgada por sus acciones, no por su color de piel, pero parece que ahora todo se trata de raza.",2
"La gente puede hacer lo que quiera, pero no deberían imponer su estilo de vida a los demás.",2
"La historia debe respetarse, no reescribirse para evitar molestias.",2
"La historia debe respetarse, no reescribirse para evitar ofensas.",2
"La historia debe ser preservada, no reescrita por conveniencia.",2
La historia no debe cambiarse solo porque incomoda a algunos.,2
La historia no debe ser borrada solo porque a algunos no les gusta.,2
